,from_iso3,to_iso3,sector,trade_value
542,CHN,MYS,Water Transport,33949927.37468725
543,CHN,NAM,Water Transport,532895.3153754526
544,CHN,NCL,Water Transport,834939.126562913
545,CHN,NER,Water Transport,1283418.4542512458
546,CHN,NGA,Water Transport,2244541.11365409
547,CHN,NIC,Water Transport,797264.296744991
548,CHN,NIU,Water Transport,2.024105578269651
549,CHN,NLD,Water Transport,113429871.04817078
550,CHN,NOR,Water Transport,15199304.539735446
551,CHN,NPL,Water Transport,13432.316390807995
552,CHN,NRU,Water Transport,0.10753807676757296
553,CHN,NZL,Water Transport,12615146.376468232
554,CHN,OMN,Water Transport,6382021.483701653
555,CHN,PAK,Water Transport,17793936.825562567
556,CHN,PAN,Water Transport,4273740.1435421575
557,CHN,PER,Water Transport,6445415.775574301
558,CHN,PHL,Water Transport,14779528.815535504
559,CHN,PNG,Water Transport,3534.2174744246136
560,CHN,POL,Water Transport,41735603.34804664
561,CHN,PRK,Water Transport,20661.47874947849
562,CHN,PRT,Water Transport,35205247.96178397
563,CHN,PRY,Water Transport,1148185.4278011147
564,CHN,PSE,Water Transport,219712.21317692808
565,CHN,PYF,Water Transport,572341.0047611896
566,CHN,QAT,Water Transport,13859022.796904042
567,CHN,ROM,Water Transport,9733186.324635638
568,CHN,RUS,Water Transport,57440364.23629895
569,CHN,RWA,Water Transport,805131.7417732985
570,CHN,SAU,Water Transport,31631711.80674261
571,CHN,SDN,Water Transport,2400438.5806405386
572,CHN,SEN,Water Transport,1280856.521497346
573,CHN,SGP,Water Transport,121113962.49353068
574,CHN,SLB,Water Transport,107278.78452505461
575,CHN,SLE,Water Transport,9745.208324717658
576,CHN,SLV,Water Transport,1100806.8990221894
577,CHN,SMR,Water Transport,2.944153568392218
578,CHN,SRB,Water Transport,1138619.524412173
579,CHN,STP,Water Transport,23.264090302433488
580,CHN,SUR,Water Transport,175482.0167276099
581,CHN,SVK,Water Transport,16611549.262579335
582,CHN,SVN,Water Transport,6314681.135970084
583,CHN,SWE,Water Transport,67437539.73592894
584,CHN,SWZ,Water Transport,166059.67764930672
585,CHN,SYC,Water Transport,517451.6998603171
586,CHN,SYR,Water Transport,25737.66512661125
587,CHN,TCA,Water Transport,137.34764324467707
588,CHN,TCD,Water Transport,120636.5707823823
589,CHN,TGO,Water Transport,588107.2922162586
590,CHN,THA,Water Transport,59547359.61196645
591,CHN,TJK,Water Transport,320420.94422943634
592,CHN,TKM,Water Transport,46933.96140693192
593,CHN,TMP,Water Transport,130016.80005633525
594,CHN,TON,Water Transport,0.10753807817350378
595,CHN,TTO,Water Transport,294912.18917958013
596,CHN,TUN,Water Transport,7630143.284855001
597,CHN,TUR,Water Transport,26546504.84708212
598,CHN,TUV,Water Transport,18.807215220981263
599,CHN,TZA,Water Transport,1317.7552281866008
600,CHN,UGA,Water Transport,2532365.03330627
601,CHN,UKR,Water Transport,4745569.129086123
602,CHN,URY,Water Transport,2539689.6280228226
603,CHN,USA,Water Transport,447101296.1276578
604,CHN,UZB,Water Transport,270861.5304790548
605,CHN,VAT,Water Transport,44.855326687274285
606,CHN,VCT,Water Transport,111411.22729745068
607,CHN,VEN,Water Transport,13915174.619736418
608,CHN,VGB,Water Transport,1635801.4116890896
609,CHN,VNM,Water Transport,16103026.60817156
610,CHN,VUT,Water Transport,115730.28858424663
611,CHN,WLD,Water Transport,2937553720.5708804
612,CHN,WSM,Water Transport,467.67833282931036
613,CHN,XXX,Water Transport,1005746175.5202107
614,CHN,YEM,Water Transport,3198.368488703178
615,CHN,ZAF,Water Transport,23828633.55674472
616,CHN,ZMB,Water Transport,1202364.7852833185
617,CHN,ZWE,Water Transport,1539633.776586829
618,CHN,ABW,Real Estate,404.68883139834884
619,CHN,AFG,Real Estate,4.715564914806649
620,CHN,AGO,Real Estate,50.7047717513689
621,CHN,AIA,Real Estate,43.435553841291686
622,CHN,ALB,Real Estate,24623.706992736577
623,CHN,AND,Real Estate,17.88434149803903
624,CHN,ANT,Real Estate,143305.48617873067
625,CHN,ANTARCTICA,Real Estate,0.6707764389590247
626,CHN,ARE,Real Estate,2464.6882439034557
627,CHN,ARG,Real Estate,208166.91435673
628,CHN,ARM,Real Estate,567.2754218344518
629,CHN,ATG,Real Estate,15.709025761177859
630,CHN,AUS,Real Estate,258761.36248057184
631,CHN,AUT,Real Estate,3142401.151622105
632,CHN,AZE,Real Estate,1537.0249611113754
633,CHN,BEL,Real Estate,816163.9207608586
634,CHN,BEN,Real Estate,12.698648635317225
635,CHN,BFA,Real Estate,0.4616863969989028
636,CHN,BGD,Real Estate,49406.085688255036
637,CHN,BGR,Real Estate,122626.3859744708
638,CHN,BHR,Real Estate,61.841991715278795
639,CHN,BHS,Real Estate,205367.62538245905
640,CHN,BIH,Real Estate,17232.438435774307
641,CHN,BLR,Real Estate,15507.21668335344
642,CHN,BLZ,Real Estate,11556.850862536221
643,CHN,BMU,Real Estate,38747.017530090896
644,CHN,BOL,Real Estate,4.5993317047014335
645,CHN,BRA,Real Estate,826966.9766705406
646,CHN,BRB,Real Estate,1.5441496426663657
647,CHN,BRN,Real Estate,0.08506458228812415
648,CHN,BTN,Real Estate,1896.5323945085504
649,CHN,BWA,Real Estate,114585.46227776738
650,CHN,CAF,Real Estate,3.5707644122320223
651,CHN,CAN,Real Estate,98803.69249934069
652,CHN,CHE,Real Estate,12281.062480895462
653,CHN,CHL,Real Estate,8733.294896378391
654,CHN,CIV,Real Estate,7.602565873506548
655,CHN,CMR,Real Estate,0.03246739832232911
656,CHN,COG,Real Estate,30.549874003435068
657,CHN,COL,Real Estate,99.52880868375608
658,CHN,CRI,Real Estate,59294.955058535095
659,CHN,CUB,Real Estate,90.47236626624351
660,CHN,CYM,Real Estate,526.4942055652599
661,CHN,CYP,Real Estate,144418.5943116842
662,CHN,CZE,Real Estate,2453549.4368419945
663,CHN,DEU,Real Estate,4748811.384047071
664,CHN,DMA,Real Estate,24.902525935266162
665,CHN,DNK,Real Estate,1508714.1014408902
666,CHN,DOM,Real Estate,31.660258632541122
667,CHN,DZA,Real Estate,87348.67710910566
668,CHN,ECU,Real Estate,55.30951088210345
669,CHN,EGY,Real Estate,807633.872149556
670,CHN,ERI,Real Estate,0.19025895122458303
671,CHN,ESP,Real Estate,10926942.089477964
672,CHN,EST,Real Estate,307331.0516242393
673,CHN,EUX,Real Estate,196.45531070250655
674,CHN,FIN,Real Estate,809319.8564030321
675,CHN,FLK,Real Estate,1.5642792269625272
676,CHN,FRA,Real Estate,16721034.757656973
677,CHN,GAB,Real Estate,0.9571388987702414
678,CHN,GBR,Real Estate,12087407.176774215
679,CHN,GEO,Real Estate,2427.244037678717
680,CHN,GHA,Real Estate,58.5945649640033
681,CHN,GIB,Real Estate,2884.1618548216134
682,CHN,GIN,Real Estate,325.03826240248617
683,CHN,GNQ,Real Estate,2.0831082441244444
684,CHN,GRC,Real Estate,913898.5046986709
685,CHN,GRD,Real Estate,102.67825964223582
686,CHN,GRL,Real Estate,0.7727240681134943
687,CHN,GTM,Real Estate,31826.698398810426
688,CHN,GUF,Real Estate,9.157760586924852
689,CHN,HKG,Real Estate,75898.15181691924
690,CHN,HND,Real Estate,0.15909025203219185
691,CHN,HRV,Real Estate,76551.05156209593
692,CHN,HUN,Real Estate,1079792.3349142326
693,CHN,IDN,Real Estate,31891.479901072133
694,CHN,IND,Real Estate,3778277.933959669
695,CHN,IOT,Real Estate,0.3506478964548631
696,CHN,IRL,Real Estate,9879564.10776402
697,CHN,IRN,Real Estate,16545.574438953245
698,CHN,IRQ,Real Estate,2233.1578205510323
699,CHN,ISL,Real Estate,81097.76274780443
700,CHN,ISR,Real Estate,36392.12641232583
701,CHN,ITA,Real Estate,18225254.41628623
702,CHN,JAM,Real Estate,237797.75212381693
703,CHN,JOR,Real Estate,144.54634108157603
704,CHN,JPN,Real Estate,286461.1619238953
705,CHN,KAZ,Real Estate,317258.0762773079
706,CHN,KEN,Real Estate,38.80048968988423
707,CHN,KGZ,Real Estate,1023.9688028489408
708,CHN,KHM,Real Estate,0.07792175725493923
709,CHN,KNA,Real Estate,1882.2342782438686
710,CHN,KOR,Real Estate,3709826.2565441695
711,CHN,KWT,Real Estate,220037.63514320686
712,CHN,LAO,Real Estate,7.1928274256970175
713,CHN,LBN,Real Estate,1847269.5332726443
714,CHN,LBR,Real Estate,1289.9641798096159
715,CHN,LBY,Real Estate,153.74877568192372
716,CHN,LKA,Real Estate,36.481042688964884
717,CHN,LTU,Real Estate,106756.38826800232
718,CHN,LUX,Real Estate,615345.1384547289
719,CHN,LVA,Real Estate,158111.0497995203
720,CHN,MAC,Real Estate,4.89153831777615
721,CHN,MAR,Real Estate,41699.095458358264
722,CHN,MDA,Real Estate,8126.424192430051
723,CHN,MDV,Real Estate,22.549257169802843
724,CHN,MEX,Real Estate,64485.4599232538
725,CHN,MHL,Real Estate,100.56769040245884
726,CHN,MKD,Real Estate,12655.03717529353
727,CHN,MLI,Real Estate,5.348029768893056
728,CHN,MLT,Real Estate,1013416.9754766558
729,CHN,MMR,Real Estate,46.4634436720949
730,CHN,MNE,Real Estate,8693.51376603025
731,CHN,MNG,Real Estate,42798.91075100254
732,CHN,MNP,Real Estate,0.8331134281778211
733,CHN,MOZ,Real Estate,83120.10184596713
734,CHN,MRT,Real Estate,0.5474003473852761
735,CHN,MUS,Real Estate,157.0077919392219
736,CHN,MYS,Real Estate,27663.944505230553
737,CHN,NAM,Real Estate,16.157075949477886
738,CHN,NER,Real Estate,5.740885282513781
739,CHN,NFK,Real Estate,8.651912171045545
740,CHN,NGA,Real Estate,149019.72500309313
741,CHN,NIC,Real Estate,29613.45298700233
742,CHN,NLD,Real Estate,2520334.63587769
743,CHN,NOR,Real Estate,360322.61290137336
744,CHN,NPL,Real Estate,24.14795180252489
745,CHN,NZL,Real Estate,831847.0785134382
746,CHN,OMN,Real Estate,2.67401666261214
747,CHN,PAK,Real Estate,108.88397230806255
748,CHN,PAN,Real Estate,120710.2806030817
749,CHN,PER,Real Estate,635566.0220455504
750,CHN,PHL,Real Estate,146419.03751173484
751,CHN,PNG,Real Estate,1.131813488001529
752,CHN,POL,Real Estate,3040644.9541558633
753,CHN,PRK,Real Estate,99.99247293358485
754,CHN,PRT,Real Estate,240377.89376915628
755,CHN,PRY,Real Estate,779.2222559971926
756,CHN,PSE,Real Estate,0.2811676651202883
757,CHN,PYF,Real Estate,43.479040464490254
758,CHN,QAT,Real Estate,87.8074506030025
759,CHN,ROM,Real Estate,406602.1185261749
760,CHN,RUS,Real Estate,2478088.266779941
761,CHN,SAU,Real Estate,76.17243048738577
762,CHN,SEN,Real Estate,2.4077822289887987
763,CHN,SGP,Real Estate,97867.6826615366
764,CHN,SLV,Real Estate,43898.741789114014
765,CHN,SMR,Real Estate,11.016188080290275
766,CHN,SOM,Real Estate,8.63762651600479
767,CHN,SRB,Real Estate,127733.75753673488
768,CHN,SUR,Real Estate,76777.73217568832
769,CHN,SVK,Real Estate,359012.76077199203
770,CHN,SVN,Real Estate,333177.0045070492
771,CHN,SWE,Real Estate,3816379.2333321576
772,CHN,SWZ,Real Estate,10633.475404308487
773,CHN,SYC,Real Estate,30168.98856032366
774,CHN,SYR,Real Estate,301.1146685874712
775,CHN,TCA,Real Estate,91.54833786095452
776,CHN,THA,Real Estate,3708657.643796878
777,CHN,TJK,Real Estate,443.7998881987381
778,CHN,TKM,Real Estate,113.07062971968365
779,CHN,TUN,Real Estate,2069.684551278711
780,CHN,TUR,Real Estate,1614607.4000912332
781,CHN,TZA,Real Estate,14.305135479445616
782,CHN,UGA,Real Estate,0.04285696512226103
783,CHN,UKR,Real Estate,14278.40580878962
784,CHN,URY,Real Estate,153756.80328033422
785,CHN,USA,Real Estate,13078344.266306305
786,CHN,UZB,Real Estate,1377.8316445321236
787,CHN,VAT,Real Estate,1.1266187043503462
788,CHN,VCT,Real Estate,215.78157265080242
789,CHN,VEN,Real Estate,14414.610943663647
790,CHN,VGB,Real Estate,35318.307088481546
791,CHN,VNM,Real Estate,148451.73433236644
792,CHN,WLD,Real Estate,131685825.8674672
793,CHN,WLF,Real Estate,0.3279207179809366
794,CHN,WSM,Real Estate,75.8289063042769
795,CHN,XXX,Real Estate,23541189.00184999
796,CHN,YEM,Real Estate,231.14719220730495
797,CHN,ZAF,Real Estate,60169.96973654635
798,CHN,ZMB,Real Estate,2.65778122639226
799,CHN,ZWE,Real Estate,0.8116849454973676
800,CHN,ABW,Public Services,3439.721340365061
801,CHN,AFG,Public Services,31.879581874115928
802,CHN,AGO,Public Services,257667.5826087027
803,CHN,AIA,Public Services,43.51140785464474
804,CHN,ALB,Public Services,1634.0685225084467
805,CHN,ANT,Public Services,5806.3531298876205
806,CHN,ARE,Public Services,69093.72159926727
807,CHN,ARG,Public Services,35803.84606044134
808,CHN,ARM,Public Services,1638.3245725895215
809,CHN,ATG,Public Services,965.2003680980217
810,CHN,AUS,Public Services,42951.935807419504
811,CHN,AUT,Public Services,29034.33239228381
812,CHN,AZE,Public Services,7510.581741902482
813,CHN,BDI,Public Services,1057.7100898880883
814,CHN,BEL,Public Services,71498.70935524376
815,CHN,BEN,Public Services,1058.9753031221471
816,CHN,BFA,Public Services,1460.2091978176825
817,CHN,BGD,Public Services,8746.364603881413
818,CHN,BGR,Public Services,1120.6169990406474
819,CHN,BHR,Public Services,156.55080394852507
820,CHN,BHS,Public Services,7227.915703291283
821,CHN,BIH,Public Services,764.3295020141468
822,CHN,BLR,Public Services,612.290091076156
823,CHN,BLZ,Public Services,785.7899579296558
824,CHN,BMU,Public Services,1657.8260240261704
825,CHN,BOL,Public Services,2081.5483081908055
826,CHN,BRA,Public Services,268673.9563498401
827,CHN,BRB,Public Services,5514.632220727499
828,CHN,BRN,Public Services,3.9648136856979215
829,CHN,BTN,Public Services,453.3144511552964
830,CHN,BWA,Public Services,13114.69863037921
831,CHN,CAF,Public Services,306.88299474424963
832,CHN,CAN,Public Services,169978.62256215027
833,CHN,CHE,Public Services,2.365128298446729
834,CHN,CHL,Public Services,1733.3916888475947
835,CHN,CIV,Public Services,21970.926020961087
836,CHN,CMR,Public Services,2576.175276622709
837,CHN,COD,Public Services,14777.137197209746
838,CHN,COL,Public Services,8079.007122136595
839,CHN,COM,Public Services,92.41541046612964
840,CHN,CRI,Public Services,388.64693032446525
841,CHN,CUB,Public Services,1.8968320941783128
842,CHN,CYP,Public Services,16283.324416977117
843,CHN,CZE,Public Services,26700.035199472368
844,CHN,DEU,Public Services,277808.9066678593
845,CHN,DJI,Public Services,1359.9336122046345
846,CHN,DMA,Public Services,113.1225964890514
847,CHN,DNK,Public Services,183278.33523253739
848,CHN,DOM,Public Services,11662.87625238406
849,CHN,DZA,Public Services,32162.07586805988
850,CHN,ECU,Public Services,5317.1761141607985
851,CHN,EGY,Public Services,161168.1568312931
852,CHN,ESP,Public Services,47839.74893543692
853,CHN,EST,Public Services,1133.0680181163875
854,CHN,ETH,Public Services,1118.1133251363847
855,CHN,FIN,Public Services,2159.1812770315923
856,CHN,FRA,Public Services,125652.0709547325
857,CHN,GBR,Public Services,1936963.3236583828
858,CHN,GEO,Public Services,7956.006547125728
859,CHN,GIN,Public Services,1308.160156566268
860,CHN,GNB,Public Services,183.78579250804864
861,CHN,GRC,Public Services,56381.14397430037
862,CHN,GRD,Public Services,440.7193562254219
863,CHN,GTM,Public Services,1695.4446324600146
864,CHN,HKG,Public Services,17967.767191407696
865,CHN,HND,Public Services,2336.853956858269
866,CHN,HRV,Public Services,18209.32514610772
867,CHN,HUN,Public Services,31457.848951145505
868,CHN,IDN,Public Services,53202.227770885685
869,CHN,IND,Public Services,88198.50319268572
870,CHN,IRL,Public Services,12732.61189873485
871,CHN,IRN,Public Services,85884.79812396214
872,CHN,IRQ,Public Services,22954.125101002584
873,CHN,ISL,Public Services,4132.830737257274
874,CHN,ISR,Public Services,27802.47622659185
875,CHN,ITA,Public Services,399640.2139333447
876,CHN,JAM,Public Services,5166.6199523835385
877,CHN,JOR,Public Services,9592.45972226622
878,CHN,JPN,Public Services,330612.06780695764
879,CHN,KAZ,Public Services,15194.816027070901
880,CHN,KEN,Public Services,17772.153797296593
881,CHN,KGZ,Public Services,4.75827592309034
882,CHN,KHM,Public Services,320.2355192620067
883,CHN,KNA,Public Services,377.0968143981986
884,CHN,KOR,Public Services,135320.44570238786
885,CHN,KWT,Public Services,54453.19681036514
886,CHN,LBN,Public Services,2149.3503094297284
887,CHN,LBY,Public Services,78630.17631708142
888,CHN,LCA,Public Services,411.28146850721413
889,CHN,LKA,Public Services,3391.717820494335
890,CHN,LSO,Public Services,3324.1718607113867
891,CHN,LTU,Public Services,22834.473579506714
892,CHN,LUX,Public Services,10960.745527373227
893,CHN,LVA,Public Services,4017.2246416987623
894,CHN,MAC,Public Services,13141.953044409516
895,CHN,MAR,Public Services,168367.23474370348
896,CHN,MDA,Public Services,3771.7854080881484
897,CHN,MDG,Public Services,11551.291846387749
898,CHN,MDV,Public Services,640.5485840101989
899,CHN,MEX,Public Services,304866.8899334536
900,CHN,MKD,Public Services,3267.8978371810417
901,CHN,MLI,Public Services,1807.6202355545995
902,CHN,MLT,Public Services,2227.8184446704395
903,CHN,MMR,Public Services,13.658404017673499
904,CHN,MNE,Public Services,1091.08705324873
905,CHN,MNG,Public Services,1815.8491783670843
906,CHN,MOZ,Public Services,4571.799627784766
907,CHN,MSR,Public Services,70.08543123725488
908,CHN,MUS,Public Services,2403.920337581578
909,CHN,MWI,Public Services,3148.151471301302
910,CHN,MYS,Public Services,27018.37297322825
911,CHN,NAM,Public Services,723.2076832408155
912,CHN,NCL,Public Services,49.85514093045281
913,CHN,NER,Public Services,15.24238462299331
914,CHN,NGA,Public Services,6295.55564697688
915,CHN,NIC,Public Services,2909.023503451378
916,CHN,NLD,Public Services,131971.26256152347
917,CHN,NOR,Public Services,4470.339754866839
918,CHN,NPL,Public Services,11.15434057774623
919,CHN,NZL,Public Services,14477.367833211389
920,CHN,OMN,Public Services,59.3228287222422
921,CHN,PAK,Public Services,86059.09419655753
922,CHN,PAN,Public Services,7058.385041667055
923,CHN,PER,Public Services,13404.786594842375
924,CHN,PHL,Public Services,26320.890485488657
925,CHN,POL,Public Services,28963.373164278946
926,CHN,PRK,Public Services,1.2471244457813806
927,CHN,PRT,Public Services,38994.27788791288
928,CHN,PRY,Public Services,4229.703663612988
929,CHN,PSE,Public Services,23295.808796066507
930,CHN,PYF,Public Services,389.61723220518616
931,CHN,QAT,Public Services,99572.53087293274
932,CHN,ROM,Public Services,32575.761843988
933,CHN,RUS,Public Services,383506.2341589757
934,CHN,RWA,Public Services,10202.982914886185
935,CHN,SAU,Public Services,2300771.819437706
936,CHN,SDN,Public Services,11309.182241971368
937,CHN,SEN,Public Services,3987.954232250973
938,CHN,SGP,Public Services,43096.627555433195
939,CHN,SLB,Public Services,709.2491506753972
940,CHN,SLV,Public Services,4051.2007260750092
941,CHN,SRB,Public Services,8422.736962891155
942,CHN,SUR,Public Services,1945.2904842526998
943,CHN,SVK,Public Services,11739.583178916599
944,CHN,SVN,Public Services,23231.25996943793
945,CHN,SWE,Public Services,39642.12700417746
946,CHN,SWZ,Public Services,1958.492063159592
947,CHN,SYC,Public Services,272.35250658874617
948,CHN,SYR,Public Services,103.48698029861036
949,CHN,TGO,Public Services,774.3859750650754
950,CHN,THA,Public Services,34878.33683146195
951,CHN,TJK,Public Services,5.6597997883034745
952,CHN,TKM,Public Services,29.755287323665947
953,CHN,TMP,Public Services,52259.59500816277
954,CHN,TTO,Public Services,1615.1231447179086
955,CHN,TUN,Public Services,228413949.79070583
956,CHN,TUR,Public Services,132994.08017670418
957,CHN,TZA,Public Services,24.34899829860602
958,CHN,UGA,Public Services,2539.760798508159
959,CHN,UKR,Public Services,47357.494718392605
960,CHN,URY,Public Services,6004.488912153788
961,CHN,USA,Public Services,6262161.652732744
962,CHN,UZB,Public Services,2.826732219647538
963,CHN,VCT,Public Services,520.1637548548581
964,CHN,VEN,Public Services,47057.024730952224
965,CHN,VGB,Public Services,0.10707994560030504
966,CHN,VNM,Public Services,13398.39772169264
967,CHN,VUT,Public Services,294.36547940555835
968,CHN,WLD,Public Services,985546799.8128303
969,CHN,XXX,Public Services,1714690.022177333
970,CHN,YEM,Public Services,4.073678132930679
971,CHN,ZAF,Public Services,11819.664421242172
972,CHN,ZMB,Public Services,3455.1567423256606
973,CHN,ZWE,Public Services,350.38951876668045
974,CHN,ABW,Business Services,1443988.5825663654
975,CHN,AFG,Business Services,171633.05206399233
976,CHN,AGO,Business Services,130032810.47400557
977,CHN,AIA,Business Services,179816.23817965202
978,CHN,ALB,Business Services,1596782.2349878761
979,CHN,AND,Business Services,747.2174961388365
980,CHN,ANT,Business Services,4887546.504393688
981,CHN,ANTARCTICA,Business Services,14.05421735622189
